SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
681,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-07-2026 02:00,1.5
682,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-07-2026 04:00,0.5
683,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 05:00,0.5
684,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 06:00,1
685,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 08:00,2.5
686,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 09:00,2
687,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 10:00,6.5
688,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,26-07-2026 12:00,0.5
689,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,27-07-2026 11:00,0.5
690,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,27-07-2026 12:00,0.5
691,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,27-07-2026 17:00,0.5
692,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 02:00,0.5
693,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 03:00,3.5
694,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 04:00,6.5
695,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 07:00,1.5
696,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 08:00,1.5
697,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 10:00,3.5
698,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 11:00,1.5
699,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 12:00,2
700,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 13:00,1
701,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 14:00,1
702,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,28-07-2026 21:00,5.5
703,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 05:00,0.5
704,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 06:00,2
705,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 08:00,0.5
706,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 09:00,0.5
707,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 10:00,1
708,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 12:00,0.5
709,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 13:00,2.5
710,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 16:00,1
711,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 17:00,1
712,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 20:00,1
713,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 21:00,1
714,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 22:00,0.5
715,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,29-07-2026 23:00,0.5
716,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 00:00,0.5
717,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 01:00,2
718,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 02:00,1
719,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 03:00,0.5
720,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 05:00,3
721,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 06:00,0.5
722,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 07:00,1.5
723,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 08:00,4.5
724,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 09:00,1.5
725,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 10:00,2.5
726,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 11:00,1
727,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,30-07-2026 12:00,0.5
728,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,01-08-2026 04:00,0.5
729,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,02-08-2026 06:00,0.5
730,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,02-08-2026 08:00,3
731,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,02-08-2026 09:00,0.5
732,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,03-08-2026 19:00,0.5
733,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,04-08-2026 07:00,0.5
734,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,04-08-2026 08:00,6
735,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,04-08-2026 09:00,2
736,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,05-08-2026 14:00,4.5
737,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 06:00,6
738,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 07:00,4
739,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 15:00,1.5
740,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 16:00,0.5
741,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 17:00,15
742,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 18:00,9.5
743,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 19:00,7
744,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,06-08-2026 20:00,0.5
745,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 02:00,3.5
746,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 05:00,1
747,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 06:00,0.5
748,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 07:00,1
749,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 12:00,3.5
750,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,07-08-2026 13:00,0.5
751,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 05:00,16.5
752,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 06:00,2.5
753,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 07:00,1
754,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 09:00,0.5
755,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 13:00,2
756,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 14:00,3
757,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 16:00,0.5
758,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,08-08-2026 17:00,0.5
759,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,09-08-2026 11:00,0.5
760,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,09-08-2026 22:00,1
761,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,11-08-2026 15:00,11
762,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,13-08-2026 02:00,8.5
763,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,13-08-2026 03:00,6.5
764,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,13-08-2026 04:00,17
765,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,13-08-2026 05:00,1.5
766,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,13-08-2026 15:00,5
767,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,15-08-2026 04:00,1
768,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,15-08-2026 05:00,11.5
769,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,15-08-2026 06:00,14
770,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,15-08-2026 07:00,6
771,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,15-08-2026 10:00,10
772,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,16-08-2026 08:00,3
773,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,16-08-2026 09:00,1
774,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,16-08-2026 20:00,1
775,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,17-08-2026 11:00,2
776,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,18-08-2026 19:00,3
777,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,19-08-2026 12:00,1.5
778,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,19-08-2026 13:00,8
779,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,20-08-2026 12:00,1
780,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 00:00,4
781,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 01:00,2
782,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 02:00,2
783,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 16:00,3.5
784,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 16:00,3.5
785,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 19:00,0.5
786,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 20:00,2
787,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 20:00,2
788,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 23:00,0.5
789,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,22-08-2026 23:00,0.5
790,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 00:00,2.5
791,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 00:00,2.5
792,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 01:00,2
793,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 01:00,2
794,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 02:00,2
795,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 02:00,2
796,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 03:00,0.5
797,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 03:00,0.5
798,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 04:00,1
799,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 04:00,1
800,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 06:00,1
801,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 06:00,1
802,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 07:00,4
803,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 07:00,4
804,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 11:00,0.5
805,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 11:00,0.5
806,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 12:00,1
807,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 12:00,1
808,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 13:00,1
809,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 13:00,1
810,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 15:00,0.5
811,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 15:00,0.5
812,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 16:00,0.5
813,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,23-08-2026 16:00,0.5
814,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 03:00,1
815,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 04:00,6
816,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 07:00,1
817,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 11:00,0.5
818,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 12:00,6.5
819,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 13:00,13.5
820,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 14:00,5.5
821,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 15:00,3
822,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,24-08-2026 21:00,0.5
823,Donkarai_1,Andhra Pradesh SW,28,Andhra Pradesh,745,ALLURI SITHARAMA RAJU,-,-,-,-,-,-,-,-,-,17.93000000,81.81000000,25-08-2026 08:00,12
